ACCtrinom,SYNtri,grp,isTrinomial,notes,newTaxa,origFullText
Gemmabryum_demaretianum,,moss,0,,new to CA since 2004,xGemmabryum demaretianum (T. Arts) J.R. Spence
Gemmabryum_demaretianum,Bryum_demaretianum,moss,0,NA,NA,NA
Gemmabryum_demaretianum,Gemmabryum_demaretianium,moss,0,NA,NA,NA
Gemmabryum_dichotomum,Bryum_bicolor,moss,0,,,Gemmabryum dichotomum (Hedw.) J.R.Spence & H.P.Ramsay [=Bryum bicolor; Byum dichotomum]
Gemmabryum_dichotomum,Byum_dichotomum,moss,0,,,
Gemmabryum_dichotomum,Bryum_bicolor,moss,0,NA,NA,NA
Gemmabryum_dichotomum,Bryum_dichotomum,moss,0,NA,NA,NA
Gemmabryum_dichotomum,Bryum_microglobum,moss,0,NA,NA,NA
Gemmabryum_dichotomum,Bryum_occidentale,moss,0,NA,NA,NA
Gemmabryum_dichotomum,Gemmabryum_bicolor,moss,0,NA,NA,NA
Gemmabryum_dichotomum,Gemmabryum_dicotomum,moss,0,NA,NA,NA
Gemmabryum_eremaeum,,moss,0,,new to CA since 2004,xGemmabryum eremaeum (Catches. ex J.R.Spence & H.P.Ramsay) J.R. Spence & H.P.Ramsay
Gemmabryum_gemmiferum,Bryum_gemmiferum,moss,0,,,Gemmabryum gemmiferum (R.Wilczek & Demaret) J.R.Spence [=Bryum gemmiferum]
Gemmabryum_gemmiferum,Bryum_gemmiferum,moss,0,NA,NA,NA
Gemmabryum_gemmilucens,Bryum_gemmilucens,moss,0,,,Gemmabryum gemmilucens (R.Wilczek & Demaret) J.R.Spence [=Bryum gemmilucens]
Gemmabryum_gemmilucens,Bryum_gemmilucens,moss,0,NA,NA,NA
Gemmabryum_gemmilucens,Bryum_gemmiluscens,moss,0,NA,NA,NA
Gemmabryum_gemmilucens,Gemmabryum_gemmalucens,moss,0,NA,NA,NA
Gemmabryum_klinggraeffii,,moss,0,,new to CA since 2004,xGemmabryum klinggraeffii (Schimp.) J.R.Spence & H.P.Ramsay
Gemmabryum_klinggraeffii,Bryum_klinggraeffii,moss,0,NA,NA,NA
Gemmabryum_kunzei,Bryum_kunzei,moss,0,,,Gemmabryum kunzei (Hornsch.) J.R.Spence [=Bryum kunzei]
Gemmabryum_kunzei,Bryum_kunzei,moss,0,NA,NA,NA
Gemmabryum_radiculosum,Bryum_radiculosum,moss,0,,,Gemmabryum radiculosum (Brid.) J.R.Spence & H.P.Ramsay [=Bryum radiculosum]
Gemmabryum_radiculosum,Bryum_radiculosum,moss,0,NA,NA,NA
Gemmabryum_subapiculatum,Bryum_microerythrocarpum,moss,0,,,Gemmabryum subapiculatum (Hampe) J.R.Spence & H.P.Ramsay [=Bryum microerythrocarpum]
Gemmabryum_subapiculatum,Bryum_microerythrocarpum,moss,0,NA,NA,NA
Gemmabryum_subapiculatum,Bryum_subalpiculatum,moss,0,NA,NA,NA
Gemmabryum_subapiculatum,Bryum_subapiculatum,moss,0,NA,NA,NA
Gemmabryum_tenuisetum,Bryum_tenuisetum,moss,0,,,Gemmabryum tenuisetum (Limpr.) J.R.Spence & H.P.Ramsay [=Bryum tenuisetum]
Gemmabryum_tenuisetum,Bryum_tenuisetum,moss,0,NA,NA,NA
Gemmabryum_valparaisense,Bryum_pyriferum,moss,0,,,
Gemmabryum_valparaisense,Bryum_valparaisense,moss,0,,,Gemmabryum valparaisense (Thér.) J.R.Spence [=Bryum valparaisense; Bryum pyriferum]
Gemmabryum_valparaisense,Bryum_pyriferum,moss,0,NA,NA,NA
Gemmabryum_valparaisense,Bryum_pyriforme,moss,0,NA,NA,NA
Gemmabryum_vinosum,,moss,0,,new to Science since 2004,xyGemmabryum vinosum J.R.Spence & Kellman
Gemmabryum_violaceum,Bryum_violaceum,moss,0,,,Gemmabryum violaceum (Crundw. & Nyholm) J.R.Spence [=Bryum violaceum]
Gemmabryum_violaceum,Bryum_violaceum,moss,0,NA,NA,NA
Gertrudiella_nevadensis,Didymodon_nevadensis,moss,0,,new to CA since 2004,xGertrudiella nevadensis (R.H.Zander) J.A.Jiménez & M.J.Cano
Gertrudiella_nevadensis,Didymodon_nevadensis,moss,0,NA,NA,NA
Grimma_attenuata,,moss,0,,new to CA since 2004,xGrimma attenuata (Müll.Hal & Kindb.) Kindb.
Grimmia_alpestris,,moss,0,,,Grimmia alpestris (F.Weber & D.Mohr) Schleich.
Grimmia_alpestris,Grimmia_holzingeri,moss,0,NA,NA,NA
Grimmia_alpestris,Grimmia_ungeri,moss,0,NA,NA,NA
Grimmia_anodon,,moss,0,,,Grimmia anodon Bruch & Schimp. 
Grimmia_anodon,Grimmia_poecilostoma,moss,0,NA,NA,NA
Grimmia_anodon,Grimmia_subanodon,moss,0,NA,NA,NA
Grimmia_anodon,Grimmia_tergestina,moss,0,NA,NA,NA
Grimmia_anodon,Schistidium_obtusifolium,moss,0,NA,NA,NA
Grimmia_anomala,,moss,0,,,Grimmia anomala Hampe ex Schimp. 
Grimmia_anomala,Grimmia_pachyneurula,moss,0,NA,NA,NA
Grimmia_anomala,Grimmia_philibertiana,moss,0,NA,NA,NA
Grimmia_arizonae,,moss,0,,new to CA since 2004,xGrimmia arizonae Renauld & Cardot
Grimmia_arizonae,Grimmia_santaritae,moss,0,NA,NA,NA
Grimmia_attenuata,Grimmia_arcuatifolia,moss,0,,,Grimmia arcuatifolia Lindb. [misapplied; Calif. plants are G. attenuata]
Grimmia_attenuata,Racomitrium_alternatum,moss,0,NA,NA,NA
Grimmia_attenuata,Racomitrium_alternuatum,moss,0,NA,NA,NA
Grimmia_attenuata,Racomitrium_attenuatum,moss,0,NA,NA,NA
Grimmia_caespiticia,,moss,0,,,Grimmia caespiticia (Brid.) Jur.
Grimmia_caespiticia,Grimmia_manniae,moss,0,NA,NA,NA
Grimmia_caespiticia,Grimmia_nivalis,moss,0,NA,NA,NA
Grimmia_crinitoleucophaea,Grimmia_poecilostoma,moss,0,replacement for Calif. plants as G. poecilostoma,,Grimmia crinitoleucophaea Cardot [replacement for Calif. plants as G. poecilostoma]
Grimmia_elatior,,moss,0,,new to CA since 2004,xGrimmia elatior Bruch ex Bals-Criv. & DeNot.
Grimmia_elatior,Grimmia_grandis,moss,0,NA,NA,NA
Grimmia_hamulosa,,moss,0,,,Grimmia hamulosa Lesq.
Grimmia_hamulosa,Grimmia_breviorstris,moss,0,NA,NA,NA
Grimmia_hamulosa,Grimmia_brevirostris,moss,0,NA,NA,NA
Grimmia_insolita,,moss,0,,new to Science since 2004,"xyGrimmia insolita Muñoz, I. Solano & D. Quandt"
Grimmia_laevigata,,moss,0,,,Grimmia laevigata (Brid.) Brid. 
Grimmia_laevigata,Grimmia_campestris,moss,0,NA,NA,NA
Grimmia_laevigata,Grimmia_glauca,moss,0,NA,NA,NA
Grimmia_laevigata,Grimmia_laeigata,moss,0,NA,NA,NA
Grimmia_laevigata,Grimmia_laerigata,moss,0,NA,NA,NA
Grimmia_laevigata,Grimmia_leucophaea,moss,0,NA,NA,NA
Grimmia_laevigata,Grimmia_leucophea,moss,0,NA,NA,NA
Grimmia_laevigata,Grimmia_leucophora,moss,0,NA,NA,NA
Grimmia_laevigata,Grimmia_sarcocalyx,moss,0,NA,NA,NA
Grimmia_leibergii,Dryptodon_leibergii,moss,0,,,Grimmia leibergii Paris [alt. name Dryptodon leibergii]
Grimmia_leibergii,Grimmia_decipiens,moss,0,NA,NA,NA
Grimmia_leibergii,Grimmia_jacutica,moss,0,NA,NA,NA
Grimmia_leibergii,Grimmia_pachyphylla,moss,0,NA,NA,NA
Grimmia_lesherae,,moss,0,,,Grimmia lesherae Greven
Grimmia_lisae,,moss,0,,,Grimmia lisae DeNot.
Grimmia_lisae,Grimmia_arcuatifolia,moss,0,NA,NA,NA
Grimmia_lisae,Grimmia_californica,moss,0,NA,NA,NA
Grimmia_lisae,Grimmia_canadensis,moss,0,NA,NA,NA
Grimmia_longirostris,,moss,0,,,Grimmia longirostris Hook.
Grimmia_longirostris,Grimia_longirostris,moss,0,NA,NA,NA
Grimmia_longirostris,Grimmia_affinis,moss,0,NA,NA,NA
Grimmia_longirostris,Grimmia_catalinensis,moss,0,NA,NA,NA
Grimmia_longirostris,Grimmia_elata,moss,0,NA,NA,NA
Grimmia_longirostris,Grimmia_longirostis,moss,0,NA,NA,NA
Grimmia_longirostris,Grimmia_longirostrus,moss,0,NA,NA,NA
Grimmia_mariniana,,moss,0,,,Grimmia mariniana Sayre 
Grimmia_montana,,moss,0,,,Grimmia montana Bruch & Schimp.
Grimmia_montana,Grimmia_brachydon,moss,0,NA,NA,NA
Grimmia_montana,Grimmia_brachyodon,moss,0,NA,NA,NA
Grimmia_montana,Grimmia_tenella,moss,0,NA,NA,NA
Grimmia_moxleyi,,moss,0,,,Grimmia moxleyi R.S.Williams
Grimmia_nevadensis,,moss,0,,,Grimmia nevadensis Greven
Grimmia_orbicularis,,moss,0,,,Grimmia orbicularis Bruch ex Wilson
Grimmia_ovalis,,moss,0,,,Grimmia ovalis (Hedw.) Lindb. 
Grimmia_ovalis,Grimmia_bernouillii,moss,0,NA,NA,NA
Grimmia_ovalis,Grimmia_bernoullii,moss,0,NA,NA,NA
Grimmia_ovalis,Grimmia_commutata,moss,0,NA,NA,NA
Grimmia_ovalis,Grimmia_ovata,moss,0,NA,NA,NA
Grimmia_ovalis,Grimmia_patens,moss,0,NA,NA,NA
Grimmia_plagiopodia,,moss,0,,,Grimmia plagiopodia Hedw. 
Grimmia_pulvinata,,moss,0,,,Grimmia pulvinata (Hedw.) Sm. 
Grimmia_pulvinata,Grimmia_indianensis,moss,0,NA,NA,NA
Grimmia_pulvinata,Schistidium_pulvinatum,moss,0,NA,NA,NA
Grimmia_ramondii,Dryptodon_patens,moss,0,,,Grimmia ramondii (DC) Margad. [alt. name =Dryptodon patens Brid.]
Grimmia_ramondii,Dryptodon_patens,moss,0,NA,NA,NA
Grimmia_ramondii,Grimmia_curvata,moss,0,NA,NA,NA
Grimmia_ramondii,Grimmia_ramondi,moss,0,NA,NA,NA
Grimmia_ramondii,Racomitrium_patens,moss,0,NA,NA,NA
Grimmia_ramondii,Rhacomitrium_patens,moss,0,NA,NA,NA
Grimmia_serrana,,moss,0,,,"Grimmia serrana Muñoz, Shevock & D.R.Toren"
Grimmia_sessitana,Grimmia_tenerrima,moss,0,Calif. plants misidentified; see G. sessitana,,Grimmia sessitana DeNot. 
Grimmia_sessitana,Grimmia_subpapillinervis,moss,0,NA,NA,NA
Grimmia_sessitana,Grimmia_tenerrima,moss,0,NA,NA,NA
Grimmia_shastae,,moss,0,,,Grimmia shastae Greven
Grimmia_shevockii,,moss,0,,new to Science since 2004,"xyGrimmia shevockii Muñoz, I. Solano & D. Quandt"
Grimmia_torenii,,moss,0,,new to Science since 2004,xyGrimmia torenii Hastings
Grimmia_torquata,,moss,0,,,Grimmia torquata Drumm.
Grimmia_torquata,Grimmia_prolifera,moss,0,NA,NA,NA
Grimmia_trichophylla,,moss,0,,,Grimmia trichophylla Grev.
Grimmia_trichophylla,Gimmia_trichophylla,moss,0,NA,NA,NA
Grimmia_trichophylla,Grimmia_tricophylla,moss,0,NA,NA,NA
Grimmia_unicolor,,moss,0,,new to CA since 2004,xGrimmia unicolor Hook.
Grimmia_vaginulata,,moss,0,,new to Science since 2004,xyGrimmia vaginulata Kellman
Gymnostomum_aeruginosum,,moss,0,,new to CA since 2004,xGymnostomum aeruginosum Sm.
Gymnostomum_aeruginosum,Anoectangium_arizonicum,moss,0,NA,NA,NA
Gymnostomum_aeruginosum,Gymnostomum_aerugmosum,moss,0,NA,NA,NA
Gymnostomum_aeruginosum,Gymnostomum_aeuginosum,moss,0,NA,NA,NA
Gymnostomum_aeruginosum,Gymnostomum_rupestre,moss,0,NA,NA,NA
Gymnostomum_calcareum,,moss,0,,,Gymnostomum calcareum Nees & Hornsch.
Gymnostomum_viridulum,,moss,0,,new to CA since 2004,xGymnostomum viridulum Brid.
Hamatocaulis_vernicosus,,moss,0,,,Hamatocaulis vernicosus (Mitt.) Hedenäs
Hamatocaulis_vernicosus,Drepanocladus_vernicosum,moss,0,NA,NA,NA
Hamatocaulis_vernicosus,Drepanocladus_vernicosus,moss,0,NA,NA,NA
Hamatocaulis_vernicosus,Drepanocladus_vernicosus,moss,0,NA,NA,NA
Hamatocaulis_vernicosus,Limprichtia_vernicosa,moss,0,NA,NA,NA
Hamatocaulis_vernicosus,Scorpidium_vernicosum,moss,0,NA,NA,NA
Haplodontium_tehamense,Mielichhoferia_tehamensis,moss,0,,,Haplodontium tehamense (Showers) J.R.Spence [=Mielichhoferia tehamensis]
Haplodontium_tehamense,Mielichhoferia_tehamensis,moss,0,NA,NA,NA
Hedwigia_ciliata,,moss,0,,new to CA since 2004,xHedwigia ciliata (Hedw.) P.Beauv.
Hedwigia_ciliata,Hedwegia_ciliata,moss,0,NA,NA,NA
Hedwigia_ciliata,Hedwigia_albicans,moss,0,NA,NA,NA
Hedwigia_ciliata,Hedwigia_nivalis,moss,0,NA,NA,NA
Hedwigia_detonsa,,moss,0,,,Hedwigia detonsa (M. Howe) W.R.Buck & D.H.Norris
Hedwigia_detonsa,Hedwigia_dtonsa,moss,0,NA,NA,NA
Hedwigia_stellata,,moss,0,,,Hedwigia stellata Hedenäs
Helodium_blandowii,Elodium_blandowii,moss,0,a conserved name so Elodium should not be used,,Helodium blandowii (F.Weber & D.Mohr) Warnst. [a conserved name so Elodium should not be used]
Helodium_blandowii,Elodium_blandowii,moss,0,NA,NA,NA
Helodium_blandowii,Hypnum_blandowii,moss,0,NA,NA,NA
Helodium_blandowii,Thuidium_blandovii,moss,0,NA,NA,NA
Helodium_blandowii,Thuidium_blandowii,moss,0,NA,NA,NA
Hennediella_heimii,,moss,0,,,Hennediella heimii (Hedw.) R.H.Zander 
Hennediella_heimii,Desmatodon_heimii,moss,0,NA,NA,NA
Hennediella_heimii,Pottia_heimii,moss,0,NA,NA,NA
Hennediella_heimii,Tortula_heimii,moss,0,NA,NA,NA
Hennediella_stanfordensis,,moss,0,,,Hennediella stanfordensis (Steere) Blockeel
Hennediella_stanfordensis,Hemnediella_stanfordensis,moss,0,NA,NA,NA
Hennediella_stanfordensis,Hyophila_stanfordensis,moss,0,NA,NA,NA
Hennediella_stanfordensis,Tortula_stanfordensis,moss,0,NA,NA,NA
Herzogiella_seligeri,,moss,0,,,Herzogiella seligeri (Brid.) Z.Iwats.
Herzogiella_seligeri,Isopterygium_seligeri,moss,0,NA,NA,NA
Herzogiella_seligeri,Plagiothecium_seligeri,moss,0,NA,NA,NA
Herzogiella_seligeri,Sharpiella_seligeri,moss,0,NA,NA,NA
Herzogiella_striatella,,moss,0,,,Herzogiella striatella (Brid.) Z.Iwats.
Herzogiella_striatella,Dolichotheca_striatella,moss,0,NA,NA,NA
Herzogiella_striatella,Dolicotheca_striatella,moss,0,NA,NA,NA
Herzogiella_striatella,Dolicotheca_striatellum,moss,0,NA,NA,NA
Herzogiella_striatella,Herzogiella_strietella,moss,0,NA,NA,NA
Herzogiella_striatella,Isopterygium_striatellum,moss,0,NA,NA,NA
Herzogiella_striatella,Plagiothecium_muehlenbeckii,moss,0,NA,NA,NA
Herzogiella_striatella,Plagiothecium_striatellum,moss,0,NA,NA,NA
Herzogiella_striatella,Sharpiella_striatella,moss,0,NA,NA,NA
Heterocladium_macounii,,moss,0,,,Heterocladium macounii Best 
Heterocladium_macounii,Heterocladium_heteropterioides,moss,0,NA,NA,NA
Heterocladium_macounii,Heterocladium_heteropteroides,moss,0,NA,NA,NA
Heterocladium_macounii,Heterocladium_macouniii,moss,0,NA,NA,NA
Homalothecium_aeneum,,moss,0,,,Homalothecium aeneum (Mitt.) E.Lawton
Homalothecium_aeneum,Camptothecium_aeneum,moss,0,NA,NA,NA
Homalothecium_aeneum,Camptothecium_dolosum,moss,0,NA,NA,NA
Homalothecium_aeneum,Homalothecium_aeneun,moss,0,NA,NA,NA
Homalothecium_aeneum,Homalothecium_aenum,moss,0,NA,NA,NA
Homalothecium_aeneum,Hypnum_aeneum,moss,0,NA,NA,NA
Homalothecium_arenarium,,moss,0,,,Homalothecium arenarium (Lesq.) E.Lawton 
Homalothecium_arenarium,Camptothecium_alsioides,moss,0,NA,NA,NA
Homalothecium_arenarium,Camptothecium_arenarium,moss,0,NA,NA,NA
Homalothecium_arenarium,Homalothecium_aerenarium,moss,0,NA,NA,NA
Homalothecium_arenarium,Hypnum_arenarium,moss,0,NA,NA,NA
Homalothecium_californicum,,moss,0,,new to Science since 2004,"xyHomalothecium californicum Hedenäs, Huttunen, Shevock & D.H.Norris"
Homalothecium_californicum,Homalothecium_californica,moss,0,NA,NA,NA
Homalothecium_fulgescens,,moss,0,,,Homalothecium fulgescens (Mitt. ex Müll.Hal.) E.Lawton 
Homalothecium_fulgescens,Camptothecium_fulgescens,moss,0,NA,NA,NA
Homalothecium_fulgescens,Camptothecium_lutescens,moss,0,NA,NA,NA
Homalothecium_fulgescens,Camptothecium_lutescens,moss,0,NA,NA,NA
Homalothecium_fulgescens,Homalothecium_lutescens,moss,0,NA,NA,NA
Homalothecium_nevadense,,moss,0,,,Homalothecium nevadense (Lesq.) Renauld & Cardot
Homalothecium_nevadense,Camptothecium_nevadense,moss,0,NA,NA,NA
Homalothecium_nevadense,Homalothecium_nevadensis,moss,0,NA,NA,NA
Homalothecium_nevadense,Hypnum_nevadense,moss,0,NA,NA,NA
Homalothecium_nuttallii,,moss,0,,,Homalothecium nuttallii (Wilson) A.Jaeger 
Homalothecium_nuttallii,Camptothecium_nuttallii,moss,0,NA,NA,NA
Homalothecium_nuttallii,Homalothecium_nuttalii,moss,0,NA,NA,NA
Homalothecium_nuttallii,Hypnum_nuttallii,moss,0,NA,NA,NA
Homalothecium_pinnatifidum,,moss,0,,,Homalothecium pinnatifidum (Sull. & Lesq.) E.Lawton
Homalothecium_pinnatifidum,Homalothecium_aureum,moss,0,,,
Homalothecium_pinnatifidum,Camptothecium_pinnatifidum,moss,0,,,
Homomallium_mexicanum,,moss,0,,,Homomallium mexicanum Cardot
Homomallium_mexicanum,Homomalium_mexicanum,moss,0,NA,NA,NA
Homomallium_mexicanum,Homomallum_mexicanum,moss,0,NA,NA,NA
Hookeria_lucens,,moss,0,,,Hookeria lucens (Hedw.) Sm. 
Hookeria_lucens,Pterygophyllum_lucens,moss,0,NA,NA,NA
Hydrogrimmia_mollis,Grimmia_mollis,moss,0,,,Hydrogrimmia mollis (Bruch & Schimp.) Loeske [=Grimmia mollis]
Hydrogrimmia_mollis,Grimmia_evansii,moss,0,NA,NA,NA
Hydrogrimmia_mollis,Grimmia_mollis,moss,0,NA,NA,NA
Hygroamblystegium_tenax,,moss,0,,,Hygroamblystegium tenax (Hedw.) Jennings
Hygroamblystegium_varium,Amblystegium_varium,moss,0,,,Amblystegium varium (Hedw.) Lindb. [=Hygroamblystegium varium]
Hygroamblystegium_varium,,moss,0,,,Hygroamblystegium varium (Hedw.) Mönk.
Hygroamblystegium_varium,Amblystegium_orthocladon,moss,0,NA,NA,NA
Hygroamblystegium_varium,Amblystegiella_varium,moss,0,NA,NA,NA
Hygroamblystegium_varium,Amblystegium_radicale,moss,0,NA,NA,NA
Hygroamblystegium_varium,Amblystegium_varium,moss,0,NA,NA,NA
Hygroamblystegium_varium,Amblystegium_varium,moss,0,NA,NA,NA
Hygroamblystegium_varium,Amblystegium_varium,moss,0,NA,NA,NA
Hygroamblystegium_varium,Amblystegium_varum,moss,0,NA,NA,NA
Hygroamblystegium_varium,Ambylstegium_tenax,moss,0,NA,NA,NA
Hygroamblystegium_varium,Ambystegium_tenax,moss,0,NA,NA,NA
Hygrohypnella_ochracea,Hygrohypnum_ochraceum,moss,0,,,Hygrohypnella ochracea (Turner ex Wilson) Ignatov & Ignatova [=Hygrohypnum ochraceum] 
Hygrohypnella_ochracea,Hygrohypnum_ochraceum,moss,0,NA,NA,NA
Hygrohypnella_ochracea,Hygrohypnum_ochroceum,moss,0,NA,NA,NA
Hygrohypnella_ochracea,Hygrohypnum_ocraceum,moss,0,NA,NA,NA
Hygrohypnella_ochracea,Hygrophypnum_ochraceum,moss,0,NA,NA,NA
Hygrohypnella_ochracea,Hypnum_ochraceum,moss,0,NA,NA,NA
Hygrohypnum_luridum,,moss,0,,,Hygrohypnum luridum (Hedw.) Jenn.
Hygrohypnum_luridum,Hygrohypnum_palustre,moss,0,NA,NA,NA
Hygrohypnum_luridum,Hypnum_palustre,moss,0,NA,NA,NA
Hygrohypnum_luridum,Hypnum_pseudomontanum,moss,0,NA,NA,NA
Hygrohypnum_styriacum,,moss,0,,,Hygrohypnum styriacum (Limpr.) Broth. 
Hylocomiadelphus_triquetrus,Rhytidiadelphus_triquetrus,moss,0,,,Hylocomiadelphus triquetrus (Hedw.) Ochyra & Stebel [=Rhytidiadelphus triquetrus]
Hylocomiadelphus_triquetrus,Hylocomium_triquetrum,moss,0,NA,NA,NA
Hylocomiadelphus_triquetrus,Hypnum_triquetrum,moss,0,NA,NA,NA
Hylocomiadelphus_triquetrus,Rhytidiadelphus_triquestrus,moss,0,NA,NA,NA
Hylocomiadelphus_triquetrus,Rhytidiadelphus_triquetris,moss,0,NA,NA,NA
Hylocomiadelphus_triquetrus,Rhytidiadelphus_triquetrum,moss,0,NA,NA,NA
Hylocomiadelphus_triquetrus,Rhytidiadelphus_triquetrus,moss,0,NA,NA,NA
Hylocomiadelphus_triquetrus,Rhytidiadelphus_triquetrus,moss,0,NA,NA,NA
Hylocomiadelphus_triquetrus,Rhytidiadelphus_triquetrusq,moss,0,NA,NA,NA
Hylocomium_splendens,,moss,0,,,Hylocomium splendens (Hedw.) Bruch & Schimp.
Hylocomium_splendens,Hylocomium_alaskanum,moss,0,NA,NA,NA
Hylocomium_splendens,Hylocomium_proliferum,moss,0,NA,NA,NA
Hylocomium_splendens,Hylocomnium_splendens,moss,0,NA,NA,NA
Hylocomium_splendens,Hylocomnium_splendens,moss,0,NA,NA,NA
Hylocomium_splendens,Hylocumium_splendens,moss,0,NA,NA,NA
Hylocomium_splendens,Hypnum_splendens,moss,0,NA,NA,NA
Hymenoloma_crispulum,Dicranoweisia_contermina,moss,0,,,Dicranoweisia contermina Renauld & Cardot [Calif. plants misidentified and confused with Hymenoloma crispulum]
Hymenoloma_crispulum,Dicranoweisia_crispula,moss,0,,,
Hymenoloma_crispulum,,moss,0,,,Hymenoloma crispulum (Hedw.) Ochyra 
Hymenostylium_recurvirostrum,,moss,0,,,Hymenostylium recurvirostrum (Hedw.) Dixon
Hymenostylium_recurvirostrum,Gymnostomum_curvirostre,moss,0,NA,NA,NA
Hymenostylium_recurvirostrum,Gymnostomum_curvirostrum,moss,0,NA,NA,NA
Hymenostylium_recurvirostrum,Gymnostomum_curvirostum,moss,0,NA,NA,NA
Hymenostylium_recurvirostrum,Gymnostomum_recruvirostrum,moss,0,NA,NA,NA
Hymenostylium_recurvirostrum,Gymnostomum_recurvirostre,moss,0,NA,NA,NA
Hymenostylium_recurvirostrum,Gymnostomum_recurvirostrum,moss,0,NA,NA,NA
Hymenostylium_recurvirostrum,Gymnostomum_recurvirostum,moss,0,NA,NA,NA
Hymenostylium_recurvirostrum,Gymnostomum_rumcurvirostre,moss,0,NA,NA,NA
Hymenostylium_recurvirostrum,Hymenostlium_recurvirostrum,moss,0,NA,NA,NA
Hymenostylium_recurvirostrum,Hymenostylium_curvirostre,moss,0,NA,NA,NA
Hymenostylium_recurvirostrum,Hymenostylium_recurvirostratum,moss,0,NA,NA,NA
Hymenostylium_recurvirostrum,Hymenostylium_recurvirostre,moss,0,NA,NA,NA
Hymenostylium_recurvirostrum,Hymenostylium_recuvirostre,moss,0,NA,NA,NA
Hymenostylium_recurvirostrum,Hymnostylium_recurvirostre,moss,0,NA,NA,NA
Imbribryum_alpinum,Bryum_alpinum,moss,0,,,Imbribryum alpinum (Huds. ex With.) N.Pedersen [=Bryum alpinum]
Imbribryum_alpinum,Bryum_alpinum,moss,0,NA,NA,NA
Imbribryum_gemmiparum,Bryum_gemmiparum,moss,0,,,Imbribryum gemmiparum (De Not.) J.R.Spence [=Bryum gemmiparum]
Imbribryum_gemmiparum,Bryum_gemmiparum,moss,0,NA,NA,NA
Imbribryum_microchaeton,Bryum_microchaeton,moss,0,,,Imbribryum microchaeton (Hampe) J.R.Spence [=Bryum microchaeton]
Imbribryum_microchaeton,Bryum_microchaeton,moss,0,NA,NA,NA
Imbribryum_mildeanum,Bryum_mildeanum,moss,0,,,Imbribryum mildeanum (Jur.) J.R.Spence [=Bryum mildeanum]
Imbribryum_mildeanum,Bryum_mildeanum,moss,0,NA,NA,NA
Imbribryum_mildeanum,Imbribryum_mileanum,moss,0,NA,NA,NA
Imbribryum_miniatum,Bryum_miniatum,moss,0,,,Imbribryum miniatum (Lesq.) J.R.Spence [=Bryum miniatum]
Imbribryum_miniatum,Bryum_atwateriae,moss,0,NA,NA,NA
Imbribryum_miniatum,Bryum_miniatum,moss,0,NA,NA,NA
Imbribryum_muehlenbeckii,Bryum_muehlenbeckii,moss,0,,,Imbribryum muehlenbeckii (Bruch & Schimp.) N.Pedersen [=Bryum muehlenbeckii]
Imbribryum_muehlenbeckii,Bryum_muehlenbeckii,moss,0,NA,NA,NA
Imbribryum_muehlenbeckii,Bryum_muhlenbeckii,moss,0,NA,NA,NA
Imbribryum_muehlenbeckii,Imbribryum_muhlenbeckii,moss,0,NA,NA,NA
Imbribryum_torenii,,moss,0,,new to Science since 2004,xyImbribryum torenii J.R.Spence & Shevock
Imbribryum_torenii,Bryum_torenii,moss,0,NA,NA,NA
Isopterygiopsis_pulchella,,moss,0,,,Isopterygiopsis pulchella (Hedw.) Z.Iwats.
Isopterygiopsis_pulchella,Holmgrenia_diminutiva,moss,0,NA,NA,NA
Isopterygiopsis_pulchella,Isopterygiopsis_pulchellum,moss,0,NA,NA,NA
Isopterygiopsis_pulchella,Isopterygiosis_muelleriana,moss,0,NA,NA,NA
Isopterygiopsis_pulchella,Isopterygium_pulchellum,moss,0,NA,NA,NA
Isopterygiopsis_pulchella,Orthothecium_diminutivum,moss,0,NA,NA,NA
Isopterygiopsis_pulchella,Plagiothecium_passaicense,moss,0,NA,NA,NA
Isopterygiopsis_pulchella,Plagiothecium_pseudolatebricola,moss,0,NA,NA,NA
Isopterygiopsis_pulchella,Plagiothecium_pulchellum,moss,0,NA,NA,NA
Isothecium_cristatum,,moss,0,,,Isothecium cristatum (Hampe) H.Rob. 
Isothecium_cristatum,Bestia_breweriana,moss,0,NA,NA,NA
Isothecium_cristatum,Bestia_breweriana,moss,0,NA,NA,NA
Isothecium_cristatum,Bestia_cristata,moss,0,NA,NA,NA
Isothecium_cristatum,Hypnum_brewerianum,moss,0,NA,NA,NA
Isothecium_cristatum,Isothecium_aggregatum,moss,0,NA,NA,NA
Isothecium_cristatum,Isothecium_breweranium,moss,0,NA,NA,NA
Isothecium_cristatum,Isothecium_brewerianum,moss,0,NA,NA,NA
Isothecium_cristatum,Isothecium_howei,moss,0,NA,NA,NA
Isothecium_cristatum,Leptohymenium_cristatum,moss,0,NA,NA,NA
Isothecium_cristatum,Tripterocladium_brewerianum,moss,0,NA,NA,NA
Isothecium_stoloniferum,Isothecium_myosuroides,moss,0,,,
Isothecium_stoloniferum,Isothecium_obtusatulum,moss,0,,,
Isothecium_stoloniferum,Isothecium_spiculiferum,moss,0,,,Isothecium stoloniferum Brid. [a species complex requiring further study]
Isothecium_stoloniferum,Eurhynchium_stoloniferum,moss,0,NA,NA,NA
Isothecium_stoloniferum,Hypnum_stoloniferum,moss,0,NA,NA,NA
Isothecium_stoloniferum,Isothecium_acuticuspis,moss,0,NA,NA,NA
Isothecium_stoloniferum,Isothecium_brachycladon,moss,0,NA,NA,NA
